id,title,rating,date,body,sentiment,category,satisfied
60,Commande n°403-3997787-9125920,1,2024-06-06 00:00:00+00:00,"
Le ""COLIS AMAZON"" a été simplement jeté sans ménagement derrière la boîte aux lettres dans le jardin et a été récupéré par le propriétaire qui se trouvait à la maison. Le livreur aurait dû sonner à la porte. L'une de mes dernières commandes chez Amazon, une dashcam, a été livrée dans de pareille conditions. Ayant attendu longtemps pour l'installer dans ma voiture, j'ai réalisé trop tard qu'elle ne fonctionnait pas, ce qui rendait impossible son retour. Je suis très déçu par la prestation des services ou sous-traiteur d'Amazon. ",Negative,Books,0
61,Ne rembourse pas les frais de retour ,1,2024-01-20 00:00:00+00:00,"Amazon ne respecte pas c'est engagement en janvier j'ai commandé un produit je contact le service client qui m'assure être remboursé des frais de retour. En février, mars, avril, mai et la nous sommes en juin toujours rien les ayant eu plusieurs fois entre temps par téléphone et messages et a chaque fois on me dit ""on vous rembourse dans les 5 a 7jours""  mais de quelle année la est la question des escrocs.",Neutral,Uncategorized,0
62,La livraison Amazon se dégrade à vue…,1,2024-06-11 00:00:00+00:00,"La livraison Amazon se dégrade à vue d'œil. Incapables de livrer en temps et en heure alors qu'il y a encore un an il leur arrivait souvent d'être en avance !
Le service client ment comme un arracheur de dent en inventant des prétextes foireux pour se débarrasser de nous. Le chat... Je n'en parle même pas tellement c'est inutile. Dans ces conditions, l'abonnement Prime est totalement inutile. ",Neutral,Books,0
63,Amazon est devenu vraiment très cher…,1,2024-06-15 00:00:00+00:00,Amazon est devenu vraiment très cher !!!  beaucoup d'abus niveaux prix ! HONTEUX ! heureusement je trouve même produits bien moins chers ailleurs . 12 ans  cliente mais plus fidèle ! ,Neutral,Uncategorized,0
64,Arrêté de travailler avec GLS car il ne…,1,2024-06-14 00:00:00+00:00,Arrêté de travailler avec GLS car il ne font pas leur travail et à  force ça va vous nuire car si c est encore livré par GLS  Je ne commanderai plus jamais chez vous ,Neutral,Uncategorized,0
65,HORRIBLE très déçue ,1,2024-05-27 00:00:00+00:00,HORRIBLE histoire trop longue à raconter mais j’ai payé des fdp alors que je n’aurais pas dû. Tout un processus hyper long et fastidieux pour tenter de me faire rembourser ces frais et résultat ils n’ont pas voulu à ce des excuses bidon. Des attentes de 30min au tel pour aucun résultat au final!!!!!! Déçue x100000,Negative,Uncategorized,0
66,4 colis perdus dans la nature,1,2024-06-15 00:00:00+00:00,Si vous avez la mal chance d'habiter en corse ne commandez pas. Les colis arrivent à Ajaccio et ils se bloquent. Dès qui'ils sont chez chronopost plus rien ne marche. J'ai passé des heures au téléphone afin de recevoir 4 colis bloqués chez eux alors qu ils viennent sur Bonifacio tous les jours! On vous donne des dates de livraison qui ne sont jamais respectées et aucun appel pour prendre RV. a fuir!!!!!!!! Amazon nul!,Neutral,Uncategorized,0
67,"Bonjour,",1,2024-03-17 00:00:00+00:00,"Bonjour,
je déconseille AMAZON les Rois de l'arnaque franchement j'ai pris une carotte de 809,45€, j'ai pris contacte avec des services des consommateurs CLCLV facture mail appels ect...  preuve a l'appui facture ..... dommage que je peux pas vous faire voir .....

",Neutral,Uncategorized,0
68,Sait résoudre les problèmes,5,2024-06-18 00:00:00+00:00,"Suite à une erreur de facturation, j'envoie un émail pour signaler l'erreur.
20 minutes après un conseiller me téléphone.
L'erreur est immédiatement corrigée et le remboursement a été fait le lendemain.
Parfait.",Neutral,Uncategorized,1
69,FRAIS D ENVOI NON REMBOURSES,2,2024-05-23 00:00:00+00:00,"J'ai commandé un article sur Amazon, celui ci avait un probleme. Le retour a été effectué après accord en colis suivi.
J'ai recommandé immédiatement le même article que j'ai pu installer et qui fonctionne.
Il a fallu que j'insiste auprès d'Amazon pour en obtenir le remboursement, le service client me demandant le nr de suivi. pas de remboursement des frais de retour, 1er colis 6 euros frais d'envoi, idem 2ème colis et pour l'envoi 3.5 euros. Je précise que que remboursement a ete fait sans les frais de retour.",Neutral,Uncategorized,0
70,Amazon aux abonnés absent en cas de souci,1,2024-06-10 00:00:00+00:00,"Amazon est très bien tant que les transactions se passent bien...
Mais je viens d'avoir affaire à un vendeur escroc et quelle n'est pas ma surprise de constater qu'Amazon se range de son côté en refusant ma demande de remboursement !
Bref, sachez que si vous avez affaire à un escroc personne chez Amazon ne vous aidera...
Faites passer...",Neutral,Uncategorized,0
71,Ils ont perdu..ou pas voulu venir 3fois…,1,2024-06-10 00:00:00+00:00,Ils ont perdu..ou pas voulu venir 3fois le coloris en 15 jours..des clowns ils doivent  bosser comme à Marseille sitôt fini sitôt parti ..en tout cas cela représente le caniveau des livraisons ,Neutral,Uncategorized,0
72,Compte bloqué et accusations sans preuve de violations de leur politique ,1,2024-06-06 00:00:00+00:00,"Je suis étonnée et agacée de lire que mon compte soit limité à des achats numérique à cause de ""multiples violations de politique de retour et de remboursement"". Depuis plusieurs années je suis abonnée à Amazon Prime et je fais beaucoup de commandes et dans la grande majorité des cas je ne renvoie pas les articles. Sans avertir et sans fournir une preuve des ses accusations Amazon bloque mon compte. ",Neutral,Uncategorized,0
73,Globalement satisfaite,4,2024-06-18 00:00:00+00:00,"Cliente Amazon depuis plusieurs années, hormis quelques incidents mineurs (généralement problèmes de livraison: colis déposé dans un autre point-relais que celui que j'avais choisi, ou carrément non livré) mais toujours remboursée et cela très rapidement, je suis toujours autant satisfaite d'Amazon.
Seul bémol important: j'ai résilié mon abonnement Prime car était devenu inutile, même en commande Prime mes colis arrivaient souvent beaucoup plus tard que prévu (et parfois même plus tardivement que les commandes ordinaires !), donc j'en ai eu marre de payer cet abonnement pour rien. 
Récemment j'ai eu la surprise de constater qu'un vendeur de la Marketplace basé en France m'avait expédié un produit directement de Chine, étonnant ! Mais le colis est arrivé rapidement, au point de retrait que j'avais choisi, et en excellent état.
A cause de ma déception concernant Prime, je m'étais tournée à nouveau vers Cdiscount, et au final en termes de qualité des produits, de choix, et d'ergonomie de site, je préfère largement Amazon.",Positive,Uncategorized,1
74,Arnaque commande 407-6175893-0253902,1,2024-05-28 00:00:00+00:00,"Arnaque
Article indiqué livré 
Commande Amazon : 407-6175893-0253902
Total de la commande : EUR 76,99 (1 article)

D’après la preuve de livraison, livré à 07h00 du matin alors que mon magasin est situé sur un parking privé, portail fermé jusqu’à 09h30.

Amazon abrite le vendeur dont voici le nom : 
HOME DOTCOM qui visiblement est en Chine comme la plupart des produits distribués sur ce site.

Méfiez-vous de la soit disant garanti À à Z qui n’est pas valable.

Je vais supprimer la totalité de mes abonnements et surtout porter plainte car je suis en possession de la preuve de livraison avec une signature qui pas la mienne.

",Neutral,Uncategorized,0
75,Médiocre,2,2024-06-18 00:00:00+00:00,"Le service devient de plus en plus médiocre! 
Sur mes 4 dernières commandes, aucunes ne sont arrivées alors qu'il est bien noté ""livré"" à chaque fois. 
Pour ma dernière commande, j'appelle le service client qui me balade depuis 3 semaines. 
Je suis une très bonne cliente de base, mais cela ne donne pas envie de continuer à acheter chez eux malgré le choix qu'ils proposent.  Je prefère acheter plus cher ailleurs et être sûr d'être livrée",Negative,Uncategorized,0
76,N° DE COMMANDE 403-3410449-8725926,1,2024-05-06 00:00:00+00:00,"Mon expérience avec Amazon France a été extrêmement décevante. Après avoir attendu pendant 15 jours une commande qui n'est jamais arrivée, j'ai été informé par leur service client sur chat de l'annulation de ma commande pour des problèmes logistiques. Non seulement cela, mais je n'ai reçu aucun geste commercial en compensation pour le temps et l'énergie perdus. Demander un geste commercial a été vain, car on m'a simplement répondu qu'ils ne pouvaient rien faire. Ce manque d'attention envers le client est inacceptable. En conséquence, j'ai décidé de désactiver mon compte Amazon. Je recommande fortement à tous ceux qui utilisent ce site d'envisager d'arrêter, car Amazon semble nous traiter comme de simples portefeuilles, plutôt que des clients méritant un service de qualité.",Positive,Uncategorized,0
77,SVP NE COMMANDER PAS LA BAS VOUS LE…,1,2024-06-12 00:00:00+00:00,SVP NE COMMANDER PAS LA BAS VOUS LE COMPRENDEREZ SVP FAITE MOI CONFIANCE ILS ONT BEAUCOUP DE PRETEXTE EN STOCK POUR QUE VOUS PAYER SANS JAMAIS RECEVOIR VOTRE PRODUIT ATTENTION !,Neutral,Uncategorized,0
78,Je constate que le service AMAZON se…,1,2024-06-05 00:00:00+00:00,Je constate que le service AMAZON se dégrade à vue d'oeil. Ils m'ont suspendu mon compte sans aucune raison. J'ai contacté l'assistance qui m'a gardé 30 minutes au bout du fil pour aucun résultat. Mon compte est toujours suspendu. Je précise que je suis client chez eux depuis énormément d'années et que j'achète pour des plusieurs milliers d'euros par ans. C'est inacceptable ce genre de tergiversation pour une entreprise qui a pris le monopole des achats en ligne. ,Neutral,Uncategorized,0
79,Livraison plus que laborieuse...,1,2024-06-04 00:00:00+00:00,"Pour un prtit article à moins de 3 euros qui rentre dans une enveloppe, Amazon est incapable de me livrer dans les temps. Amazon a repoussé la date de livraison une première fois pour la repousser encore une autre fois. Autant de publicité de cette entreprise qui déclare prendre en charge la formation de ses salariés (quelque-uns seulement) et qui n'est pas capable de livrer un tout petit colis dans les délais qu'elle-même annonce... Shame on you Amazon !
",Positive,Books,0
80,Client depuis plusieurs années,1,2024-06-08 00:00:00+00:00,"Client depuis plusieurs années, plusieurs commandes par an, client prime, je constate depuis des mois, que la plus part des prix affichés sont nettement plus cher que la concurrence avec frais de livraison !! Du coup, je commande de plus en plus sur les autres sites… et l’abonnement prime est de moins en moins intéressant pour moi. Très certainement, d’ici quelques temps, un client de plus de perdu pour eux.
Amazon, contrôlez mieux les prix de vos fournisseurs, car l’hémorragie s’enfle :)",Positive,Uncategorized,0
81,Si j'aurais pu mettre 0 je l'aurais…,1,2024-06-18 00:00:00+00:00,"Si j'aurais pu mettre 0 je l'aurais fait. Service client pitoyable, je ne comprend rien. Pour un financement en plusieurs fois: iPhone non livrable car colis ""endommagé"", je demande de l'aide on me dit qu'ils vont faire une demande de remboursement a Cofidis et que je recommande tout de suite la même chose. Sauf que d'acheter deux iPhone avec une demande de financement 2 fois ca a bloqué mon compte. J'ai appris par une autre ""conseillère"" qu'au final je devrais attendre 12 jours. Que le financement peut être annulé, et c'est une galère pour qu'un organisme de financement accepte de 1.Ensuite souffler au téléphone quand on explique sa situation calmement , c'est TOUT sauf RESPECTUEUX. Amazon été un site en vogue qu'on se recommandez tous; maintenant on cherche d'autres solutions avant de mettre les pieds sur ce site. Il y a un mois ou 2 , même problème de livraison pour un LIT POUR CHIEN. Colis ""Endommagée"" alors qu'il n'avait Aucune égratinure! le livreur me l'avait montré !!!! C'est dingue ! c'est hallucinant! Faudrait se révéiller et employé des personnes compétente au lieu de faire couler cette entreprise par des actions aussi mauvaise. Le livreur qui arrive en retard de 3 jouer ensuite de 3 heures, et quand on lui dit""je suis la dans 2 minutes"" c'est :""ah bah dépéchez vous j'attend pas plus"" mais pardooon? mais t'es qui toi nehuda? La princesse livreuse qui ne peut pas attendre 120 secondes assis dans le camion? 2 chargeurs acheté pour un téléphone que je suis sur à 90% que je n'aurais pas par ce que ces femmes et ces hommes qui répondent au téléphones ne savent pas travailler.",Negative,Books,0
82,Service client horrible,1,2024-06-10 00:00:00+00:00,"Service client horrible, ne comprennent rien, prennent des engagements qu'ils ne tiennent absolument pas, nous ballade encore et encore...horrible...",Negative,Uncategorized,0
